stop_event_id,trip_id,station_id,scheduled_arrival,actual_arrival,delay_seconds,passenger_boarding,passenger_alighting,platform
SE01539,TR00501,ST0180,21:06:00,19:28:00,120,64,87,B
SE01540,TR00294,ST0131,13:21:00,17:37:00,120,135,73,Quai Nord
SE01541,TR00938,ST0044,12:18:00,17:54:00,180,42,29,Quai Sud
SE01542,TR01088,ST0244,16:57:00,16:45:00,0,29,99,B
SE01543,TR00249,ST0166,07:08:00,23:06:00,60,175,112,Quai Nord
SE01544,TR00361,ST0042,15:47:00,06:23:00,0,42,163,Quai Nord
SE01545,TR00376,ST0028,16:19:00,14:04:00,0,2,55,A
SE01546,TR01029,ST0117,22:41:00,17:12:00,0,141,49,Quai Nord
SE01547,TR00014,ST0226,06:15:00,06:29:00,60,151,62,B
SE01548,TR00328,ST0138,23:29:00,17:19:00,120,5,178,Quai Nord
SE01549,TR00326,ST0087,09:22:00,23:56:00,300,91,178,
SE01550,TR01082,ST0189,17:04:00,14:30:00,0,170,120,Quai Sud
SE01551,TR00083,ST0089,18:13:00,07:15:00,0,38,32,Quai Sud
SE01552,TR00498,ST0123,18:00:00,08:29:00,300,69,41,2
SE01553,TR00030,ST0025,20:14:00,20:34:00,60,27,81,2
SE01554,TR00502,ST0149,07:29:00,23:08:00,0,83,97,A
SE01555,TR01257,ST0243,17:22:00,19:13:00,0,153,11,2
SE01556,TR01468,ST0232,10:40:00,19:10:00,0,136,22,Quai Nord
SE01557,TR01497,ST0108,21:26:00,15:15:00,120,152,67,
SE01558,TR00574,ST0165,15:09:00,09:14:00,0,191,127,A
SE01559,TR01081,ST0173,19:34:00,14:47:00,600,164,127,1
SE01560,TR01489,ST0100,08:30:00,13:06:00,0,10,96,2
SE01561,TR00861,ST0130,07:00:00,08:02:00,60,95,163,Quai Nord
SE01562,TR00702,ST0060,20:41:00,22:13:00,180,171,62,Quai Nord
SE01563,TR01120,ST0210,12:12:00,18:11:00,180,186,7,
SE01564,TR01327,ST0127,14:59:00,17:09:00,180,84,89,B
SE01565,TR00171,ST0071,18:00:00,16:04:00,0,18,164,A
SE01566,TR01070,ST0081,19:17:00,18:27:00,60,75,101,Quai Nord
SE01567,TR01248,ST0141,14:03:00,16:34:00,0,162,12,A
SE01568,TR00877,ST0144,15:46:00,07:09:00,300,124,61,
SE01569,TR00856,ST0124,20:00:00,23:58:00,0,142,84,Quai Sud
SE01570,TR00319,ST0120,20:11:00,17:02:00,300,23,140,2
SE01571,TR01162,ST0054,20:41:00,15:54:00,180,86,33,A
SE01572,TR00951,ST0004,18:29:00,14:02:00,600,138,130,Quai Sud
SE01573,TR00968,ST0123,23:59:00,11:33:00,0,95,161,B
SE01574,TR00648,ST0157,16:20:00,06:03:00,120,18,107,A
SE01575,TR00255,ST0138,18:17:00,10:41:00,120,152,68,1
SE01576,TR01006,ST0053,21:40:00,15:51:00,300,31,193,A
SE01577,TR00338,ST0120,06:05:00,12:43:00,180,63,186,1
SE01578,TR01282,ST0239,14:58:00,18:51:00,0,81,181,1
SE01579,TR01436,ST0146,18:41:00,12:14:00,300,117,32,Quai Sud
SE01580,TR00665,ST0158,09:58:00,21:38:00,300,83,60,B
SE01581,TR00524,ST0200,19:26:00,07:07:00,0,44,118,1
SE01582,TR00407,ST0215,20:51:00,13:31:00,300,3,116,A
SE01583,TR00535,ST0009,11:09:00,15:18:00,0,133,84,
SE01584,TR00587,ST0004,10:47:00,19:27:00,0,169,93,
SE01585,TR00055,ST0242,20:51:00,15:25:00,180,156,3,2
SE01586,TR01040,ST0014,19:04:00,06:37:00,120,186,57,1
SE01587,TR01383,ST0196,10:33:00,11:34:00,600,34,29,
SE01588,TR00520,ST0069,23:29:00,18:53:00,60,110,51,A
SE01589,TR00293,ST0080,12:49:00,06:06:00,180,152,158,A
SE01590,TR01419,ST0050,06:43:00,14:35:00,0,0,162,1
SE01591,TR00030,ST0138,08:19:00,12:59:00,0,75,24,1
SE01592,TR00975,ST0166,22:04:00,16:39:00,180,49,155,
SE01593,TR01234,ST0046,18:42:00,10:42:00,180,8,158,Quai Nord
SE01594,TR01267,ST0240,19:46:00,13:29:00,0,66,154,
SE01595,TR01118,ST0128,14:40:00,18:23:00,180,191,100,B
SE01596,TR01337,ST0201,06:45:00,23:21:00,300,14,26,Quai Nord
SE01597,TR01246,ST0061,07:23:00,08:06:00,0,147,77,
SE01598,TR00602,ST0118,23:19:00,16:26:00,120,66,176,Quai Sud
SE01599,TR00916,ST0204,08:11:00,22:59:00,120,171,55,A
SE01600,TR00504,ST0166,07:25:00,23:22:00,180,173,83,Quai Sud
SE01601,TR00831,ST0209,05:14:00,11:32:00,600,46,171,Quai Sud
SE01602,TR00790,ST0058,23:44:00,23:18:00,600,33,22,B
SE01603,TR00837,ST0158,05:42:00,10:04:00,120,95,184,A
SE01604,TR00780,ST0160,10:10:00,18:34:00,0,94,14,Quai Sud
SE01605,TR00216,ST0175,23:24:00,17:41:00,0,58,183,
SE01606,TR00183,ST0041,19:08:00,15:56:00,0,46,124,Quai Nord
SE01607,TR00385,ST0065,07:47:00,09:43:00,300,12,158,Quai Nord
SE01608,TR01160,ST0096,11:05:00,17:57:00,0,40,136,A
SE01609,TR00868,ST0105,15:49:00,14:15:00,120,137,193,Quai Nord
SE01610,TR00155,ST0226,06:27:00,07:34:00,600,129,37,
SE01611,TR00517,ST0120,22:50:00,23:18:00,180,133,32,
SE01612,TR00851,ST0172,17:45:00,23:29:00,0,166,93,B
SE01613,TR00026,ST0186,23:54:00,19:56:00,180,166,169,
SE01614,TR00518,ST0235,10:22:00,11:32:00,0,18,60,
SE01615,TR00557,ST0241,20:55:00,18:09:00,0,66,104,Quai Sud
SE01616,TR01048,ST0075,09:56:00,08:01:00,60,107,124,1
SE01617,TR00899,ST0191,07:21:00,11:15:00,600,115,177,Quai Sud
SE01618,TR00015,ST0032,05:52:00,16:52:00,300,40,59,
SE01619,TR00648,ST0098,07:30:00,08:19:00,60,150,133,
SE01620,TR00997,ST0196,17:57:00,06:12:00,0,79,143,B
SE01621,TR00078,ST0184,07:01:00,07:43:00,60,131,130,B
SE01622,TR01040,ST0074,21:43:00,17:32:00,300,4,109,2
SE01623,TR00533,ST0206,05:39:00,19:19:00,180,174,32,Quai Sud
SE01624,TR00844,ST0246,18:14:00,16:45:00,0,4,169,B
SE01625,TR00010,ST0079,15:34:00,18:22:00,60,18,79,Quai Nord
SE01626,TR00240,ST0149,05:28:00,12:17:00,60,191,50,B
SE01627,TR00999,ST0096,22:35:00,21:15:00,0,165,200,1
SE01628,TR00055,ST0189,17:02:00,16:14:00,180,149,20,Quai Sud
SE01629,TR01050,ST0063,08:34:00,16:58:00,300,73,68,B
SE01630,TR01059,ST0029,21:15:00,14:20:00,120,0,161,Quai Nord
SE01631,TR00022,ST0235,21:42:00,07:18:00,0,77,41,Quai Sud
SE01632,TR01048,ST0186,10:44:00,10:37:00,600,120,154,2
SE01633,TR01033,ST0233,06:35:00,23:04:00,300,92,11,B
SE01634,TR00842,ST0140,18:51:00,23:25:00,300,87,106,2
SE01635,TR01235,ST0141,22:37:00,12:59:00,0,165,131,2
SE01636,TR00337,ST0109,07:02:00,22:59:00,300,12,81,B
SE01637,TR01019,ST0115,11:59:00,15:09:00,60,192,90,1
SE01638,TR01358,ST0143,18:01:00,07:02:00,600,125,72,1
SE01639,TR00617,ST0215,23:14:00,22:30:00,600,83,174,Quai Nord
SE01640,TR01297,ST0011,13:57:00,18:18:00,0,169,71,2
SE01641,TR00338,ST0077,22:10:00,23:36:00,0,155,114,Quai Nord
SE01642,TR01064,ST0055,23:57:00,23:53:00,300,43,27,Quai Nord
SE01643,TR01046,ST0177,16:48:00,08:19:00,0,107,35,
SE01644,TR01314,ST0027,10:34:00,21:14:00,60,177,2,Quai Sud
SE01645,TR00188,ST0131,15:28:00,15:31:00,180,68,140,1
SE01646,TR00446,ST0175,08:23:00,16:13:00,0,47,172,
SE01647,TR01331,ST0101,22:22:00,12:58:00,120,163,126,2
SE01648,TR00780,ST0084,08:19:00,10:26:00,600,177,164,B
SE01649,TR00222,ST0227,17:31:00,22:48:00,0,39,128,B
SE01650,TR00602,ST0138,12:07:00,10:01:00,120,134,102,Quai Nord
SE01651,TR00212,ST0230,22:07:00,08:06:00,300,159,44,
SE01652,TR00675,ST0016,06:30:00,18:40:00,300,164,64,
SE01653,TR00719,ST0146,23:51:00,06:20:00,120,123,31,B
SE01654,TR00954,ST0088,18:02:00,12:05:00,60,147,118,B
SE01655,TR00377,ST0105,07:07:00,08:23:00,0,169,125,B
SE01656,TR00497,ST0138,19:10:00,05:11:00,600,141,2,Quai Sud
SE01657,TR01092,ST0092,12:41:00,20:25:00,0,117,86,Quai Nord
SE01658,TR01182,ST0206,12:24:00,22:22:00,0,44,54,B
SE01659,TR00744,ST0232,05:50:00,13:02:00,120,195,11,A
SE01660,TR01184,ST0172,13:46:00,23:48:00,300,47,58,B
SE01661,TR00659,ST0081,11:10:00,22:30:00,0,114,184,1
SE01662,TR01327,ST0109,15:12:00,17:43:00,0,7,123,
SE01663,TR01419,ST0128,19:54:00,16:57:00,300,31,191,Quai Nord
SE01664,TR00695,ST0024,07:17:00,22:17:00,0,7,137,Quai Sud
SE01665,TR00649,ST0205,20:03:00,17:55:00,0,99,44,2
SE01666,TR01153,ST0022,09:19:00,13:26:00,60,134,89,A
SE01667,TR01232,ST0237,06:06:00,07:15:00,0,18,7,2
SE01668,TR00089,ST0107,23:19:00,23:40:00,600,59,133,B
SE01669,TR00741,ST0001,10:52:00,23:15:00,180,73,97,Quai Sud
SE01670,TR00678,ST0204,18:57:00,21:31:00,120,59,106,A
SE01671,TR00491,ST0129,21:48:00,11:33:00,300,139,117,A
SE01672,TR01402,ST0178,07:04:00,05:26:00,120,103,189,1
SE01673,TR00431,ST0042,08:30:00,14:23:00,0,163,63,Quai Nord
SE01674,TR01291,ST0178,11:19:00,20:31:00,60,108,17,1
SE01675,TR00754,ST0226,12:08:00,11:31:00,60,156,195,Quai Nord
SE01676,TR00240,ST0237,17:14:00,20:34:00,60,51,192,
SE01677,TR00935,ST0057,14:37:00,11:51:00,0,102,184,Quai Nord
SE01678,TR00424,ST0234,06:54:00,19:23:00,300,52,128,B
SE01679,TR01272,ST0194,05:28:00,06:49:00,600,52,194,1
SE01680,TR00887,ST0109,21:16:00,16:25:00,180,175,70,A
SE01681,TR00769,ST0127,05:46:00,05:37:00,0,29,73,Quai Sud
SE01682,TR01468,ST0120,15:01:00,13:26:00,180,108,19,
SE01683,TR00664,ST0094,17:57:00,10:43:00,0,139,27,1
SE01684,TR00042,ST0177,12:06:00,05:59:00,120,150,195,
SE01685,TR00813,ST0029,08:20:00,14:36:00,180,189,2,1
SE01686,TR01295,ST0242,11:10:00,17:42:00,300,104,54,Quai Nord
SE01687,TR00442,ST0163,21:06:00,06:50:00,600,4,46,Quai Nord
SE01688,TR00899,ST0158,16:37:00,08:11:00,60,190,142,B
SE01689,TR00348,ST0067,16:04:00,11:01:00,0,46,191,B
SE01690,TR00646,ST0234,08:09:00,21:26:00,60,188,131,1
SE01691,TR01376,ST0178,21:07:00,06:20:00,600,52,97,Quai Sud
SE01692,TR00165,ST0022,21:00:00,10:14:00,300,160,133,A
SE01693,TR01341,ST0190,14:29:00,19:27:00,600,114,3,Quai Sud
SE01694,TR00471,ST0159,10:43:00,08:58:00,60,111,112,A
SE01695,TR01185,ST0223,06:52:00,15:38:00,120,12,64,
SE01696,TR00320,ST0133,10:58:00,16:12:00,60,132,44,
SE01697,TR00208,ST0069,18:07:00,20:38:00,120,146,79,Quai Sud
SE01698,TR00989,ST0163,16:54:00,09:34:00,180,122,137,2
SE01699,TR00423,ST0013,05:12:00,15:36:00,120,49,33,Quai Nord
SE01700,TR00154,ST0077,07:05:00,11:57:00,600,150,168,
SE01701,TR00579,ST0038,23:22:00,12:43:00,0,192,173,1
SE01702,TR00676,ST0057,09:29:00,23:50:00,300,110,170,Quai Sud
SE01703,TR00371,ST0021,16:41:00,18:02:00,180,35,195,B
SE01704,TR00189,ST0095,09:22:00,14:31:00,0,102,30,B
SE01705,TR00662,ST0226,16:04:00,07:57:00,300,68,46,2
SE01706,TR01095,ST0224,19:12:00,14:03:00,0,140,122,2
SE01707,TR00455,ST0046,16:57:00,05:14:00,120,30,46,Quai Nord
SE01708,TR01313,ST0105,12:29:00,08:54:00,120,27,8,Quai Sud
SE01709,TR00570,ST0093,15:54:00,22:08:00,60,103,138,1
SE01710,TR01179,ST0045,14:39:00,09:11:00,0,11,163,Quai Nord
SE01711,TR00245,ST0138,17:47:00,08:10:00,0,180,167,B
SE01712,TR00739,ST0081,22:39:00,23:07:00,0,55,39,A
SE01713,TR00470,ST0179,08:05:00,05:45:00,180,23,39,B
SE01714,TR00598,ST0132,11:08:00,19:09:00,180,60,12,
SE01715,TR00231,ST0156,20:53:00,17:03:00,0,16,129,A
SE01716,TR01097,ST0013,15:09:00,09:32:00,600,196,184,A
SE01717,TR00896,ST0126,13:02:00,06:57:00,180,25,78,
SE01718,TR00435,ST0086,13:25:00,17:38:00,0,156,32,2
SE01719,TR00476,ST0222,21:27:00,23:50:00,0,97,120,1
SE01720,TR01184,ST0121,18:41:00,08:46:00,180,81,66,1
SE01721,TR00827,ST0130,19:13:00,18:23:00,60,97,130,1
SE01722,TR01347,ST0049,21:55:00,16:19:00,0,119,161,1
SE01723,TR00555,ST0062,22:06:00,06:10:00,0,14,35,1
SE01724,TR01308,ST0074,11:21:00,18:13:00,0,55,43,B
SE01725,TR00231,ST0160,17:59:00,14:46:00,0,111,184,Quai Sud
SE01726,TR01466,ST0218,08:57:00,07:46:00,60,116,29,
SE01727,TR00082,ST0004,22:56:00,15:52:00,600,185,46,A
SE01728,TR00963,ST0143,11:10:00,19:47:00,0,185,129,Quai Sud
SE01729,TR01219,ST0245,08:18:00,06:41:00,0,171,91,
SE01730,TR00577,ST0089,16:08:00,08:50:00,60,128,198,
SE01731,TR00011,ST0090,17:28:00,23:53:00,0,11,6,Quai Sud
SE01732,TR00010,ST0221,07:30:00,21:47:00,120,186,187,
SE01733,TR00058,ST0082,22:14:00,11:24:00,300,142,74,A
SE01734,TR00385,ST0202,06:29:00,19:16:00,300,114,46,B
SE01735,TR01165,ST0016,07:05:00,16:14:00,0,41,124,Quai Nord
SE01736,TR00761,ST0027,15:50:00,15:26:00,0,103,90,
SE01737,TR00401,ST0112,19:13:00,10:33:00,0,45,80,1
SE01738,TR00816,ST0012,08:09:00,21:00:00,0,154,102,B
SE01739,TR00432,ST0096,09:44:00,06:21:00,300,144,67,B
SE01740,TR01104,ST0241,15:41:00,06:02:00,60,62,127,2
SE01741,TR01374,ST0020,20:20:00,13:07:00,0,32,16,
SE01742,TR01409,ST0216,06:37:00,06:21:00,0,114,35,A
SE01743,TR00198,ST0121,13:41:00,13:49:00,0,69,98,Quai Nord
SE01744,TR00430,ST0099,19:58:00,19:27:00,60,42,183,Quai Nord
SE01745,TR01244,ST0095,17:13:00,07:32:00,60,160,78,
SE01746,TR00604,ST0146,22:19:00,18:32:00,0,132,160,Quai Sud
SE01747,TR01010,ST0039,13:32:00,18:24:00,0,123,178,Quai Nord
SE01748,TR00892,ST0061,20:09:00,21:51:00,600,194,95,2
SE01749,TR00103,ST0058,19:54:00,11:50:00,180,43,140,Quai Sud
SE01750,TR00376,ST0117,15:03:00,14:43:00,0,117,102,B
SE01751,TR00499,ST0176,15:21:00,07:00:00,600,101,135,2
SE01752,TR00031,ST0052,14:46:00,19:30:00,600,84,111,Quai Sud
SE01753,TR00616,ST0144,09:05:00,22:44:00,180,156,55,
SE01754,TR00085,ST0239,08:21:00,07:03:00,300,122,161,1
SE01755,TR00094,ST0206,21:25:00,11:24:00,60,97,45,Quai Sud
SE01756,TR01113,ST0164,10:22:00,22:27:00,300,163,193,B
SE01757,TR01034,ST0237,14:46:00,08:49:00,120,97,126,
SE01758,TR00601,ST0209,18:48:00,17:05:00,0,58,90,A
SE01759,TR01429,ST0145,12:02:00,08:32:00,60,124,115,A
SE01760,TR00108,ST0052,23:49:00,07:34:00,180,184,128,Quai Sud
SE01761,TR00097,ST0081,20:05:00,15:53:00,300,120,28,2
SE01762,TR01252,ST0065,05:19:00,19:58:00,300,81,40,2
SE01763,TR00270,ST0168,08:23:00,16:47:00,0,157,138,Quai Sud
SE01764,TR01255,ST0178,17:35:00,08:00:00,300,146,158,1
SE01765,TR00626,ST0217,08:22:00,22:59:00,600,158,29,B
SE01766,TR01368,ST0036,22:34:00,05:05:00,120,64,49,2
SE01767,TR00165,ST0120,10:19:00,17:26:00,120,2,133,
SE01768,TR00953,ST0161,06:34:00,17:45:00,600,71,40,
SE01769,TR01359,ST0241,13:53:00,12:49:00,60,36,167,2
SE01770,TR00496,ST0244,07:18:00,22:45:00,60,45,118,1
SE01771,TR01277,ST0019,14:28:00,10:47:00,120,62,175,Quai Nord
SE01772,TR00615,ST0052,08:39:00,17:57:00,300,151,155,
SE01773,TR00772,ST0158,22:16:00,14:08:00,300,94,13,1
SE01774,TR00959,ST0148,10:40:00,10:57:00,120,190,194,
SE01775,TR00423,ST0081,22:26:00,14:31:00,180,107,143,
SE01776,TR00096,ST0021,08:56:00,10:25:00,600,26,24,Quai Nord
SE01777,TR00882,ST0094,20:15:00,15:47:00,60,119,22,Quai Sud
SE01778,TR01335,ST0235,18:12:00,16:53:00,0,75,171,2
SE01779,TR00063,ST0078,17:02:00,17:54:00,0,129,79,1
SE01780,TR00899,ST0118,23:52:00,10:42:00,600,135,146,B
SE01781,TR00582,ST0194,10:38:00,20:35:00,300,66,16,Quai Nord
SE01782,TR00426,ST0126,15:05:00,21:18:00,60,67,64,A
SE01783,TR00547,ST0182,16:38:00,22:39:00,300,187,168,A
SE01784,TR01129,ST0015,13:47:00,13:27:00,120,4,90,A
SE01785,TR00321,ST0087,05:28:00,14:10:00,60,89,67,B
SE01786,TR00617,ST0157,06:31:00,05:15:00,300,146,124,B
SE01787,TR01455,ST0174,14:14:00,09:55:00,0,131,6,2
SE01788,TR00688,ST0038,06:29:00,06:42:00,600,133,83,Quai Nord
SE01789,TR01317,ST0115,15:47:00,20:20:00,0,175,188,Quai Nord
SE01790,TR00584,ST0162,16:22:00,14:48:00,0,173,152,Quai Sud
SE01791,TR00923,ST0104,23:09:00,21:23:00,0,8,59,2
SE01792,TR00336,ST0132,21:19:00,06:42:00,0,27,107,B
SE01793,TR00276,ST0033,12:03:00,13:39:00,0,110,109,Quai Sud
SE01794,TR00260,ST0232,10:14:00,17:14:00,60,118,161,1
SE01795,TR01325,ST0118,23:53:00,20:42:00,0,48,195,Quai Nord
SE01796,TR00307,ST0072,07:51:00,21:36:00,300,17,93,1
SE01797,TR01390,ST0052,17:36:00,08:43:00,0,65,111,Quai Sud
SE01798,TR00170,ST0138,20:08:00,05:39:00,0,142,70,Quai Nord
SE01799,TR00532,ST0164,14:28:00,05:08:00,600,182,111,
SE01800,TR00423,ST0189,05:48:00,23:04:00,300,82,131,1
SE01801,TR01203,ST0202,22:07:00,09:06:00,120,195,149,A
SE01802,TR01482,ST0157,06:02:00,18:24:00,0,128,200,Quai Sud
SE01803,TR01247,ST0122,13:57:00,15:36:00,120,140,177,Quai Sud
SE01804,TR00231,ST0077,12:48:00,06:39:00,300,93,101,1
SE01805,TR00976,ST0060,10:49:00,05:33:00,60,156,161,Quai Nord
SE01806,TR00358,ST0125,05:34:00,16:08:00,0,130,80,A
SE01807,TR00030,ST0151,10:07:00,18:13:00,0,131,105,Quai Nord
SE01808,TR01307,ST0062,05:44:00,17:44:00,600,119,15,2
SE01809,TR00937,ST0059,14:41:00,11:12:00,600,33,176,
SE01810,TR01104,ST0023,14:54:00,14:57:00,120,47,122,Quai Sud
SE01811,TR00127,ST0158,14:29:00,22:34:00,0,145,166,Quai Nord
SE01812,TR01034,ST0243,05:11:00,23:08:00,0,84,193,B
SE01813,TR01440,ST0167,15:09:00,07:35:00,180,119,25,2
SE01814,TR00877,ST0230,21:42:00,17:48:00,0,106,6,A
SE01815,TR01272,ST0234,17:45:00,13:06:00,60,167,24,2
SE01816,TR00543,ST0097,21:33:00,14:01:00,0,20,118,A
SE01817,TR00892,ST0018,11:03:00,18:37:00,60,104,26,1
SE01818,TR00867,ST0244,06:47:00,18:07:00,600,169,121,
SE01819,TR00250,ST0112,20:10:00,08:16:00,600,177,106,1
SE01820,TR00376,ST0234,20:38:00,16:01:00,60,48,130,Quai Sud
SE01821,TR00025,ST0201,18:31:00,22:59:00,300,9,103,2
SE01822,TR01135,ST0112,13:35:00,21:00:00,120,137,54,Quai Nord
SE01823,TR01262,ST0084,10:55:00,22:32:00,60,73,200,Quai Sud
SE01824,TR01342,ST0091,12:59:00,08:19:00,0,147,25,
SE01825,TR00049,ST0242,06:31:00,15:06:00,0,107,10,1
SE01826,TR00660,ST0120,07:38:00,09:40:00,0,33,159,A
SE01827,TR01082,ST0188,11:33:00,23:51:00,60,37,146,
SE01828,TR00679,ST0131,19:53:00,07:13:00,300,43,65,A
SE01829,TR00376,ST0118,09:38:00,06:45:00,180,14,89,A
SE01830,TR00970,ST0209,20:36:00,15:06:00,60,59,131,2
SE01831,TR00673,ST0171,22:42:00,21:19:00,120,26,135,B
SE01832,TR00287,ST0004,15:56:00,18:42:00,0,61,11,1
SE01833,TR00821,ST0190,09:11:00,14:19:00,0,175,120,2
SE01834,TR00221,ST0037,21:28:00,20:39:00,180,63,105,2
SE01835,TR01230,ST0066,22:54:00,14:35:00,180,61,53,B
SE01836,TR00341,ST0071,22:57:00,09:43:00,0,83,117,B
SE01837,TR00314,ST0044,20:34:00,07:07:00,0,81,73,A
SE01838,TR00633,ST0112,18:38:00,14:49:00,60,131,18,Quai Nord
SE01839,TR00649,ST0102,17:18:00,18:00:00,180,64,95,1
SE01840,TR01483,ST0180,11:17:00,05:58:00,0,10,37,B
SE01841,TR00360,ST0029,07:33:00,14:31:00,180,71,186,Quai Nord
SE01842,TR01108,ST0231,13:27:00,23:39:00,120,6,44,1
SE01843,TR01081,ST0144,13:41:00,09:46:00,300,12,198,B
SE01844,TR00155,ST0191,17:16:00,19:08:00,120,198,126,
SE01845,TR00822,ST0173,18:14:00,20:21:00,600,189,200,B
SE01846,TR00235,ST0214,16:40:00,10:47:00,600,69,40,Quai Nord
SE01847,TR00642,ST0101,11:36:00,18:13:00,180,181,71,2
SE01848,TR00233,ST0010,21:51:00,13:09:00,300,122,119,
SE01849,TR00139,ST0223,08:40:00,07:29:00,120,180,126,2
SE01850,TR01331,ST0171,07:02:00,15:03:00,300,10,93,A
SE01851,TR00296,ST0161,16:40:00,20:15:00,0,20,23,A
SE01852,TR00291,ST0058,05:03:00,19:31:00,180,177,174,1
SE01853,TR00708,ST0180,12:58:00,09:02:00,300,104,54,A
SE01854,TR00518,ST0076,07:26:00,14:22:00,0,133,189,2
SE01855,TR00143,ST0037,11:19:00,10:01:00,0,73,114,
SE01856,TR01316,ST0102,21:34:00,18:16:00,0,119,106,B
SE01857,TR00174,ST0156,15:04:00,21:06:00,300,188,82,Quai Nord
SE01858,TR01302,ST0216,20:18:00,22:08:00,0,119,8,Quai Nord
SE01859,TR00625,ST0024,14:08:00,19:35:00,600,89,63,A
SE01860,TR01347,ST0029,22:57:00,23:45:00,120,103,5,B
SE01861,TR00526,ST0101,10:34:00,16:43:00,0,25,175,B
SE01862,TR00649,ST0164,07:46:00,17:05:00,300,162,110,2
SE01863,TR00800,ST0067,21:22:00,13:09:00,120,177,168,2
SE01864,TR00806,ST0196,06:36:00,13:54:00,120,29,81,
SE01865,TR01100,ST0102,11:31:00,08:23:00,600,181,90,2
SE01866,TR00532,ST0015,10:41:00,23:34:00,300,170,62,2
SE01867,TR00004,ST0190,17:52:00,17:34:00,300,196,122,Quai Sud
SE01868,TR01246,ST0173,05:36:00,18:06:00,0,3,139,1
SE01869,TR00464,ST0130,16:43:00,11:44:00,60,143,44,1
SE01870,TR01154,ST0080,07:25:00,21:55:00,0,49,76,1
SE01871,TR01476,ST0208,19:33:00,06:41:00,0,6,82,2
SE01872,TR00319,ST0189,18:52:00,13:12:00,180,135,199,Quai Sud
SE01873,TR00033,ST0022,13:27:00,16:36:00,0,111,88,
SE01874,TR01200,ST0125,06:41:00,09:53:00,120,162,34,B
SE01875,TR01410,ST0113,20:03:00,20:35:00,60,40,184,1
SE01876,TR00605,ST0178,15:40:00,19:31:00,60,144,74,A
SE01877,TR00153,ST0136,12:34:00,15:28:00,300,98,9,
SE01878,TR01147,ST0177,23:38:00,11:50:00,180,83,10,Quai Sud
SE01879,TR00152,ST0043,13:02:00,06:21:00,120,48,177,Quai Sud
SE01880,TR01471,ST0149,08:56:00,08:13:00,60,185,30,
SE01881,TR01007,ST0018,19:53:00,13:55:00,60,87,142,B
SE01882,TR01179,ST0136,15:25:00,22:28:00,300,110,52,A
SE01883,TR00826,ST0139,06:15:00,23:24:00,120,45,92,B
SE01884,TR01042,ST0099,11:00:00,22:50:00,0,176,160,2
SE01885,TR01370,ST0027,19:40:00,21:37:00,0,81,184,1
SE01886,TR01094,ST0096,10:58:00,12:15:00,600,43,53,Quai Nord
SE01887,TR00963,ST0036,05:47:00,07:55:00,0,12,12,Quai Nord
SE01888,TR00246,ST0142,20:17:00,18:04:00,0,144,93,
SE01889,TR00657,ST0213,19:29:00,18:40:00,180,174,12,Quai Nord
SE01890,TR00620,ST0165,22:41:00,19:11:00,120,134,113,B
SE01891,TR00396,ST0051,14:48:00,08:29:00,120,59,126,2
SE01892,TR00877,ST0111,06:03:00,22:41:00,0,56,25,Quai Nord
SE01893,TR01153,ST0087,09:57:00,14:25:00,300,39,22,Quai Sud
SE01894,TR01217,ST0086,09:08:00,22:11:00,0,9,32,
SE01895,TR00684,ST0105,07:10:00,05:28:00,0,99,82,Quai Nord
SE01896,TR01018,ST0022,21:04:00,06:52:00,600,23,114,Quai Nord
SE01897,TR01197,ST0032,13:40:00,21:11:00,0,192,186,2
SE01898,TR00777,ST0148,12:20:00,18:05:00,180,126,187,B
SE01899,TR00009,ST0202,08:29:00,23:20:00,0,27,101,2
SE01900,TR00539,ST0058,12:34:00,16:41:00,300,49,134,Quai Nord
SE01901,TR00942,ST0137,19:35:00,12:45:00,0,83,9,
SE01902,TR01489,ST0163,15:11:00,23:26:00,120,190,192,2
SE01903,TR01095,ST0009,19:38:00,15:50:00,300,88,47,Quai Nord
SE01904,TR00478,ST0206,09:22:00,21:13:00,180,135,187,Quai Sud
SE01905,TR00566,ST0040,09:40:00,23:54:00,60,132,35,2
SE01906,TR00031,ST0155,23:47:00,05:21:00,0,107,131,1
SE01907,TR00500,ST0207,21:37:00,18:24:00,180,56,80,B
SE01908,TR00950,ST0117,12:23:00,10:32:00,0,80,128,A
SE01909,TR01064,ST0091,08:14:00,09:54:00,0,126,24,B
SE01910,TR00463,ST0208,15:54:00,14:55:00,60,95,155,
SE01911,TR01393,ST0157,17:07:00,11:44:00,600,119,71,1
SE01912,TR01119,ST0145,22:16:00,21:59:00,0,137,115,1
SE01913,TR00110,ST0174,11:36:00,15:30:00,120,126,16,Quai Sud
SE01914,TR00427,ST0018,05:24:00,20:19:00,0,167,170,B
SE01915,TR00177,ST0215,10:30:00,22:39:00,60,130,107,Quai Sud
SE01916,TR01023,ST0245,20:59:00,19:42:00,600,164,119,Quai Nord
SE01917,TR00422,ST0069,10:21:00,12:32:00,600,170,71,2
SE01918,TR00653,ST0246,08:06:00,17:07:00,0,11,25,A
SE01919,TR00168,ST0114,05:49:00,12:13:00,180,79,100,B
SE01920,TR01443,ST0051,10:05:00,22:25:00,600,161,7,2
SE01921,TR01120,ST0162,23:02:00,16:39:00,0,69,199,A
SE01922,TR01494,ST0029,07:06:00,13:48:00,120,74,118,
