enrollment_id,student_id,course_id,semester,year,grade,status
ENR001791,STU00295,CRS00056,Spring,2023,B,withdrawn
ENR001792,STU00192,CRS00077,Spring,2022,W,in_progress
ENR001793,STU00154,CRS00006,Summer,2021,A-,in_progress
ENR001794,STU00219,CRS00035,Spring,2024,F,enrolled
ENR001795,STU00084,CRS00066,Spring,2021,F,completed
ENR001796,STU00291,CRS00018,Summer,2021,C+,enrolled
ENR001797,STU00047,CRS00040,Spring,2021,C-,in_progress
ENR001798,STU00085,CRS00059,Summer,2020,B+,completed
ENR001799,STU00089,CRS00039,Fall,2022,B+,completed
ENR001800,STU00105,CRS00056,Summer,2020,B,completed
ENR001801,STU00285,CRS00048,Spring,2020,B+,withdrawn
ENR001802,STU00052,CRS00061,Summer,2024,C,completed
ENR001803,STU00242,CRS00049,Summer,2023,B,enrolled
ENR001804,STU00199,CRS00017,Fall,2022,C,withdrawn
ENR001805,STU00145,CRS00055,Spring,2024,D,enrolled
ENR001806,STU00178,CRS00063,Fall,2024,B,completed
ENR001807,STU00121,CRS00048,Spring,2022,D,enrolled
ENR001808,STU00204,CRS00010,Fall,2021,C-,completed
ENR001809,STU00023,CRS00028,Spring,2022,A-,withdrawn
ENR001810,STU00197,CRS00024,Fall,2023,B-,withdrawn
ENR001811,STU00199,CRS00062,Spring,2020,C,completed
ENR001812,STU00084,CRS00051,Fall,2024,C-,enrolled
ENR001813,STU00178,CRS00013,Fall,2023,B+,withdrawn
ENR001814,STU00066,CRS00074,Spring,2024,W,in_progress
ENR001815,STU00006,CRS00063,Spring,2023,A,withdrawn
ENR001816,STU00218,CRS00034,Summer,2020,C-,withdrawn
ENR001817,STU00243,CRS00043,Spring,2024,A-,completed
ENR001818,STU00218,CRS00069,Summer,2023,A-,completed
ENR001819,STU00004,CRS00044,Spring,2024,B,in_progress
ENR001820,STU00223,CRS00007,Spring,2023,A,enrolled
ENR001821,STU00251,CRS00059,Fall,2022,F,withdrawn
ENR001822,STU00130,CRS00055,Summer,2022,B-,enrolled
ENR001823,STU00278,CRS00035,Spring,2021,C+,in_progress
ENR001824,STU00009,CRS00058,Spring,2022,W,enrolled
ENR001825,STU00058,CRS00046,Summer,2020,I,in_progress
ENR001826,STU00128,CRS00023,Summer,2020,A-,completed
ENR001827,STU00075,CRS00064,Spring,2023,C+,in_progress
ENR001828,STU00125,CRS00068,Spring,2024,A,enrolled
ENR001829,STU00168,CRS00048,Fall,2020,F,enrolled
ENR001830,STU00196,CRS00066,Spring,2020,W,withdrawn
ENR001831,STU00217,CRS00052,Fall,2020,I,withdrawn
ENR001832,STU00041,CRS00056,Fall,2020,F,withdrawn
ENR001833,STU00156,CRS00079,Summer,2024,B,enrolled
ENR001834,STU00192,CRS00074,Fall,2023,C,withdrawn
ENR001835,STU00096,CRS00036,Summer,2024,A,in_progress
ENR001836,STU00093,CRS00037,Fall,2022,C,completed
ENR001837,STU00010,CRS00054,Spring,2021,B-,in_progress
ENR001838,STU00163,CRS00013,Fall,2021,A,withdrawn
ENR001839,STU00114,CRS00009,Spring,2024,I,in_progress
ENR001840,STU00216,CRS00077,Summer,2022,C,in_progress
ENR001841,STU00286,CRS00002,Spring,2022,C+,withdrawn
ENR001842,STU00228,CRS00020,Summer,2023,C-,completed
ENR001843,STU00273,CRS00022,Spring,2023,C,enrolled
ENR001844,STU00293,CRS00011,Summer,2023,C+,enrolled
ENR001845,STU00107,CRS00068,Spring,2022,B-,withdrawn
ENR001846,STU00232,CRS00060,Fall,2020,F,completed
ENR001847,STU00181,CRS00073,Spring,2023,A,withdrawn
ENR001848,STU00285,CRS00063,Spring,2021,D,completed
ENR001849,STU00194,CRS00078,Fall,2020,C,completed
ENR001850,STU00109,CRS00015,Spring,2024,B+,completed
ENR001851,STU00206,CRS00071,Spring,2023,B,in_progress
ENR001852,STU00143,CRS00041,Summer,2022,A-,withdrawn
ENR001853,STU00258,CRS00069,Spring,2024,B,in_progress
ENR001854,STU00254,CRS00060,Spring,2022,B+,completed
ENR001855,STU00205,CRS00037,Summer,2020,C+,in_progress
ENR001856,STU00089,CRS00013,Summer,2023,W,in_progress
ENR001857,STU00215,CRS00053,Summer,2021,A,completed
ENR001858,STU00071,CRS00079,Summer,2024,A-,in_progress
ENR001859,STU00012,CRS00042,Fall,2024,B+,in_progress
ENR001860,STU00047,CRS00048,Summer,2020,F,in_progress
ENR001861,STU00283,CRS00066,Fall,2021,C-,withdrawn
ENR001862,STU00123,CRS00023,Summer,2023,B,withdrawn
ENR001863,STU00068,CRS00038,Fall,2020,B,in_progress
ENR001864,STU00236,CRS00032,Spring,2024,B,completed
ENR001865,STU00237,CRS00065,Summer,2020,C+,completed
ENR001866,STU00126,CRS00060,Fall,2020,I,enrolled
ENR001867,STU00209,CRS00067,Spring,2023,A-,in_progress
ENR001868,STU00134,CRS00069,Summer,2020,F,enrolled
ENR001869,STU00225,CRS00062,Spring,2020,C,enrolled
ENR001870,STU00187,CRS00052,Summer,2024,W,in_progress
ENR001871,STU00220,CRS00016,Fall,2020,B-,enrolled
ENR001872,STU00087,CRS00047,Summer,2023,C+,completed
ENR001873,STU00125,CRS00062,Spring,2021,A-,withdrawn
ENR001874,STU00038,CRS00059,Fall,2023,B-,withdrawn
ENR001875,STU00152,CRS00057,Spring,2022,I,withdrawn
ENR001876,STU00291,CRS00036,Fall,2024,B+,completed
ENR001877,STU00268,CRS00037,Fall,2020,C+,withdrawn
ENR001878,STU00150,CRS00040,Summer,2021,W,withdrawn
ENR001879,STU00244,CRS00057,Fall,2022,I,completed
ENR001880,STU00076,CRS00078,Spring,2022,B-,completed
ENR001881,STU00015,CRS00028,Spring,2024,B+,enrolled
ENR001882,STU00133,CRS00047,Summer,2024,D,in_progress
ENR001883,STU00245,CRS00080,Spring,2021,W,completed
ENR001884,STU00257,CRS00041,Spring,2024,C,in_progress
ENR001885,STU00087,CRS00068,Fall,2023,C-,in_progress
ENR001886,STU00008,CRS00009,Fall,2022,B-,completed
ENR001887,STU00115,CRS00020,Summer,2022,I,enrolled
ENR001888,STU00101,CRS00046,Spring,2023,F,enrolled
ENR001889,STU00269,CRS00030,Spring,2021,W,enrolled
ENR001890,STU00205,CRS00013,Summer,2022,A-,withdrawn
ENR001891,STU00284,CRS00069,Fall,2024,A,in_progress
ENR001892,STU00291,CRS00067,Fall,2021,B-,completed
ENR001893,STU00126,CRS00030,Fall,2023,A,withdrawn
ENR001894,STU00283,CRS00036,Summer,2020,B,enrolled
ENR001895,STU00068,CRS00067,Fall,2022,B,completed
ENR001896,STU00125,CRS00075,Spring,2024,C-,enrolled
ENR001897,STU00275,CRS00007,Summer,2022,A-,completed
ENR001898,STU00245,CRS00015,Fall,2023,C-,completed
ENR001899,STU00052,CRS00070,Fall,2024,F,in_progress
ENR001900,STU00154,CRS00073,Summer,2020,C,enrolled
ENR001901,STU00227,CRS00025,Summer,2024,F,in_progress
ENR001902,STU00001,CRS00033,Summer,2023,B-,in_progress
ENR001903,STU00091,CRS00043,Spring,2024,D,withdrawn
ENR001904,STU00154,CRS00034,Fall,2024,C+,withdrawn
ENR001905,STU00288,CRS00065,Summer,2022,C-,enrolled
ENR001906,STU00094,CRS00063,Spring,2020,D,in_progress
ENR001907,STU00254,CRS00021,Fall,2021,C,withdrawn
ENR001908,STU00049,CRS00057,Summer,2022,W,completed
ENR001909,STU00100,CRS00014,Fall,2021,B-,withdrawn
ENR001910,STU00164,CRS00068,Fall,2023,W,withdrawn
ENR001911,STU00108,CRS00074,Spring,2021,B+,completed
ENR001912,STU00203,CRS00022,Summer,2021,W,completed
ENR001913,STU00167,CRS00067,Summer,2023,F,in_progress
ENR001914,STU00138,CRS00030,Spring,2022,B-,withdrawn
ENR001915,STU00075,CRS00040,Summer,2022,C+,withdrawn
ENR001916,STU00231,CRS00040,Summer,2023,C,in_progress
ENR001917,STU00003,CRS00052,Spring,2020,C+,completed
ENR001918,STU00234,CRS00036,Summer,2020,B,completed
ENR001919,STU00132,CRS00038,Fall,2022,C+,in_progress
ENR001920,STU00196,CRS00042,Summer,2024,I,completed
ENR001921,STU00111,CRS00080,Spring,2024,B-,enrolled
ENR001922,STU00039,CRS00032,Spring,2021,I,in_progress
ENR001923,STU00241,CRS00006,Summer,2023,I,in_progress
ENR001924,STU00128,CRS00036,Summer,2024,C,enrolled
ENR001925,STU00052,CRS00008,Spring,2022,D,withdrawn
ENR001926,STU00225,CRS00037,Spring,2020,B+,enrolled
ENR001927,STU00167,CRS00053,Fall,2021,F,withdrawn
ENR001928,STU00294,CRS00026,Fall,2024,C-,completed
ENR001929,STU00168,CRS00074,Summer,2024,B-,withdrawn
ENR001930,STU00012,CRS00018,Summer,2020,I,withdrawn
ENR001931,STU00185,CRS00058,Fall,2021,C+,in_progress
ENR001932,STU00117,CRS00059,Spring,2022,B,withdrawn
ENR001933,STU00131,CRS00078,Fall,2020,A-,in_progress
ENR001934,STU00219,CRS00051,Fall,2023,D,enrolled
ENR001935,STU00263,CRS00048,Summer,2020,C,enrolled
ENR001936,STU00259,CRS00042,Spring,2024,B-,withdrawn
ENR001937,STU00035,CRS00010,Fall,2024,D,enrolled
ENR001938,STU00273,CRS00021,Fall,2024,F,in_progress
ENR001939,STU00098,CRS00010,Spring,2023,C-,in_progress
ENR001940,STU00078,CRS00043,Fall,2020,W,withdrawn
ENR001941,STU00233,CRS00068,Fall,2023,C,withdrawn
ENR001942,STU00004,CRS00080,Fall,2023,A,completed
ENR001943,STU00166,CRS00055,Spring,2021,B,withdrawn
ENR001944,STU00273,CRS00059,Summer,2021,C+,completed
ENR001945,STU00097,CRS00019,Spring,2021,B+,enrolled
ENR001946,STU00014,CRS00069,Fall,2024,B+,withdrawn
ENR001947,STU00036,CRS00042,Fall,2022,W,completed
ENR001948,STU00104,CRS00039,Spring,2021,B-,completed
ENR001949,STU00112,CRS00046,Fall,2020,C-,enrolled
ENR001950,STU00193,CRS00004,Summer,2023,I,completed
ENR001951,STU00195,CRS00007,Spring,2023,C,completed
ENR001952,STU00106,CRS00049,Fall,2024,A-,completed
ENR001953,STU00260,CRS00075,Fall,2024,B+,completed
ENR001954,STU00062,CRS00063,Spring,2024,I,withdrawn
ENR001955,STU00213,CRS00025,Fall,2021,D,withdrawn
ENR001956,STU00245,CRS00033,Fall,2024,C-,enrolled
ENR001957,STU00004,CRS00049,Spring,2023,A-,withdrawn
ENR001958,STU00185,CRS00040,Spring,2020,W,withdrawn
ENR001959,STU00118,CRS00011,Spring,2023,A,withdrawn
ENR001960,STU00166,CRS00006,Fall,2021,B+,enrolled
ENR001961,STU00066,CRS00067,Fall,2021,I,in_progress
ENR001962,STU00020,CRS00008,Fall,2024,I,withdrawn
ENR001963,STU00191,CRS00080,Fall,2023,C,completed
ENR001964,STU00090,CRS00067,Summer,2021,W,completed
ENR001965,STU00187,CRS00015,Fall,2021,C-,completed
ENR001966,STU00157,CRS00052,Spring,2022,F,withdrawn
ENR001967,STU00015,CRS00004,Fall,2022,C-,enrolled
ENR001968,STU00074,CRS00053,Summer,2020,C,completed
ENR001969,STU00081,CRS00013,Spring,2020,B,enrolled
ENR001970,STU00215,CRS00009,Spring,2020,C-,in_progress
ENR001971,STU00275,CRS00057,Summer,2021,W,enrolled
ENR001972,STU00160,CRS00061,Spring,2023,B+,withdrawn
ENR001973,STU00277,CRS00047,Summer,2024,I,enrolled
ENR001974,STU00245,CRS00064,Fall,2024,B+,completed
ENR001975,STU00264,CRS00017,Fall,2021,W,enrolled
ENR001976,STU00049,CRS00052,Summer,2022,A-,completed
ENR001977,STU00116,CRS00033,Summer,2021,W,withdrawn
ENR001978,STU00169,CRS00060,Summer,2024,D,withdrawn
ENR001979,STU00068,CRS00042,Spring,2023,W,completed
ENR001980,STU00297,CRS00005,Summer,2023,A,completed
ENR001981,STU00094,CRS00002,Summer,2021,A,completed
ENR001982,STU00083,CRS00051,Fall,2022,F,in_progress
ENR001983,STU00248,CRS00045,Summer,2021,F,in_progress
ENR001984,STU00232,CRS00028,Summer,2023,B-,in_progress
ENR001985,STU00061,CRS00036,Spring,2024,C+,completed
ENR001986,STU00131,CRS00044,Summer,2023,C-,enrolled
ENR001987,STU00176,CRS00067,Fall,2022,C+,in_progress
ENR001988,STU00014,CRS00070,Fall,2021,B,in_progress
ENR001989,STU00057,CRS00016,Summer,2024,B-,completed
ENR001990,STU00178,CRS00040,Spring,2023,D,enrolled
ENR001991,STU00259,CRS00024,Summer,2023,B,completed
ENR001992,STU00114,CRS00003,Summer,2021,I,withdrawn
ENR001993,STU00270,CRS00077,Summer,2021,D,enrolled
ENR001994,STU00273,CRS00047,Fall,2024,I,completed
ENR001995,STU00192,CRS00021,Summer,2020,B+,completed
ENR001996,STU00078,CRS00070,Spring,2024,B,withdrawn
ENR001997,STU00026,CRS00052,Spring,2022,D,in_progress
ENR001998,STU00244,CRS00060,Fall,2022,I,withdrawn
ENR001999,STU00001,CRS00010,Summer,2022,D,withdrawn
ENR002000,STU00107,CRS00079,Fall,2024,A,in_progress
